Date,Ciudad,NO (Ąg/m3),NO2 (Ąg/m3),NOX (Ąg/m3),PM10 (Ąg/m3),tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres
2020-12-13,GASTEIZ,8.0,19.0,31.0,4.0,8.6,3.4,14.1,0.0,,248.0,11.2,29.6,1014.2
2020-12-14,GASTEIZ,10.0,23.0,38.0,6.0,9.9,7.8,12.8,4.2,,230.0,13.5,22.2,1010.2
2020-12-15,GASTEIZ,1.0,15.0,17.0,2.0,8.3,6.8,12.1,0.0,,215.0,13.6,33.3,1013.8
2020-12-16,GASTEIZ,8.0,28.0,41.0,5.0,8.1,4.6,12.0,0.2,,1.0,8.0,18.5,1014.2
2020-12-17,GASTEIZ,15.0,33.0,55.0,5.0,6.7,1.5,10.6,0.0,,230.0,5.8,16.7,1023.8
2020-12-18,GASTEIZ,5.0,24.0,31.0,7.0,4.2,0.5,10.6,0.4,,225.0,10.7,25.9,1023.4
2020-12-19,GASTEIZ,8.0,26.0,39.0,10.0,5.8,3.8,8.7,0.0,,232.0,10.8,22.2,1019.5
2020-12-20,GASTEIZ,3.0,16.0,21.0,4.0,6.3,2.5,11.2,0.9,,219.0,8.4,24.1,1024.5
2020-12-21,GASTEIZ,2.0,14.0,18.0,5.0,10.3,8.9,14.0,0.1,,211.0,18.9,29.6,1026.3
2020-12-22,GASTEIZ,33.0,27.0,77.0,5.0,10.1,7.5,14.1,0.0,,227.0,13.8,24.1,1025.6
2020-12-23,GASTEIZ,4.0,16.0,22.0,5.0,8.8,6.7,13.0,3.3,,246.0,14.9,25.9,1023.1
2020-12-24,GASTEIZ,2.0,12.0,15.0,2.0,5.9,2.5,9.9,3.9,,298.0,8.2,24.1,1026.5
2020-12-25,GASTEIZ,3.0,12.0,17.0,3.0,2.9,1.4,6.2,4.2,,345.0,13.5,25.9,1031.5
2020-12-26,GASTEIZ,2.0,13.0,15.0,2.0,3.4,2.1,6.0,0.2,,289.0,8.9,24.1,1031.5
2020-12-27,GASTEIZ,1.0,7.0,8.0,2.0,3.8,0.9,7.5,11.6,,221.0,24.6,61.1,1009.9
2020-12-28,GASTEIZ,1.0,9.0,10.0,1.0,4.7,1.6,9.1,2.6,,265.0,19.2,51.8,997.3
2020-12-29,GASTEIZ,1.0,8.0,10.0,2.0,3.4,1.6,7.5,10.1,,240.0,14.9,35.2,1004.6
2020-12-30,GASTEIZ,1.0,15.0,17.0,3.0,2.9,0.5,5.3,1.1,,234.0,11.9,35.2,1015.7
2020-12-31,GASTEIZ,1.0,9.0,11.0,3.0,4.3,3.0,7.4,1.3,,242.0,16.3,35.2,1012.4
2021-01-01,GASTEIZ,1.0,9.0,8.0,2.0,2.2,0.3,6.6,26.5,,268.0,11.1,29.6,1010.4
2021-01-02,GASTEIZ,2.0,19.0,16.0,3.0,0.6,-0.1,2.5,3.6,,317.0,11.6,37.0,1015.3
2021-01-03,GASTEIZ,1.0,16.0,14.0,3.0,0.9,-0.9,4.6,0.9,,243.0,9.8,27.8,1015.2
2021-01-04,GASTEIZ,1.0,15.0,13.0,2.0,0.4,-0.6,3.6,7.0,71.0,233.0,13.0,31.5,1011.7
2021-01-05,GASTEIZ,5.0,34.0,26.0,6.0,0.8,-0.5,2.1,0.0,,262.0,6.6,22.2,1013.7
2021-01-06,GASTEIZ,15.0,58.0,36.0,14.0,-1.3,-6.4,3.2,0.0,,15.0,4.0,11.1,1016.7
2021-01-07,GASTEIZ,63.0,151.0,55.0,32.0,-4.4,-5.9,-1.3,0.0,41.0,350.0,2.3,13.0,1018.6
2021-01-08,GASTEIZ,12.0,51.0,33.0,12.0,-2.5,-6.9,2.4,0.0,,3.0,9.8,22.2,1017.1
2021-01-09,GASTEIZ,7.0,31.0,20.0,10.0,-1.1,-1.7,1.6,2.8,41.0,15.0,11.4,20.4,1013.4
2021-01-10,GASTEIZ,6.0,24.0,15.0,8.0,0.5,-1.2,3.0,0.0,99.0,10.0,13.8,31.5,1018.6
2021-01-11,GASTEIZ,6.0,33.0,25.0,5.0,1.6,-0.8,4.1,0.0,99.0,356.0,13.0,31.5,1027.3
2021-01-12,GASTEIZ,4.0,41.0,35.0,7.0,1.9,-0.4,6.0,0.0,51.0,279.0,5.4,20.4,1031.7
2021-01-13,GASTEIZ,26.0,89.0,48.0,11.0,2.4,-1.0,6.8,0.0,,249.0,6.4,16.7,1033.3
2021-01-14,GASTEIZ,16.0,58.0,34.0,9.0,2.2,-2.4,8.6,1.2,30.0,287.0,7.0,20.4,1031.7
2021-01-15,GASTEIZ,2.0,24.0,20.0,2.0,6.1,4.5,9.6,0.0,,290.0,12.5,29.6,1030.9
2021-01-16,GASTEIZ,4.0,30.0,24.0,4.0,5.3,0.3,13.1,0.0,,248.0,7.1,20.4,1030.7
2021-01-17,GASTEIZ,8.0,42.0,29.0,10.0,3.9,-1.4,9.5,3.1,,286.0,4.3,20.4,1031.2
2021-01-18,GASTEIZ,31.0,87.0,40.0,8.0,5.6,1.0,11.1,0.0,,338.0,2.4,13.0,1028.9
2021-01-19,GASTEIZ,31.0,83.0,36.0,11.0,2.3,-1.0,8.1,0.0,,232.0,12.4,31.5,1023.6
2021-01-20,GASTEIZ,3.0,22.0,17.0,7.0,7.2,2.0,13.2,0.0,,215.0,19.4,35.2,1007.8
2021-01-21,GASTEIZ,1.0,7.0,6.0,1.0,10.8,9.6,13.0,4.0,,221.0,31.4,51.8,1006.2
2021-01-22,GASTEIZ,4.0,26.0,19.0,2.0,6.7,0.8,12.5,2.8,,256.0,21.1,50.0,1005.7
2021-01-23,GASTEIZ,1.0,9.0,8.0,4.0,7.1,0.3,10.0,4.9,,225.0,24.4,42.6,1006.8
2021-01-24,GASTEIZ,1.0,8.0,7.0,1.0,7.6,4.2,11.9,7.4,,247.0,15.5,31.5,1009.8
2021-01-25,GASTEIZ,5.0,34.0,26.0,3.0,6.8,5.0,10.6,5.5,,335.0,8.2,20.4,1013.0
2021-01-26,GASTEIZ,32.0,89.0,40.0,8.0,6.0,0.3,12.3,3.4,,12.0,3.8,22.2,1023.1
2021-01-27,GASTEIZ,19.0,67.0,38.0,7.0,11.6,8.6,16.2,1.1,,2.0,5.0,22.2,1024.0
2021-01-28,GASTEIZ,2.0,12.0,9.0,2.0,13.1,8.6,17.2,0.0,,217.0,17.1,33.3,1021.2
2021-01-29,GASTEIZ,6.0,20.0,12.0,1.0,13.3,9.5,17.6,0.0,,229.0,14.4,31.5,1017.7
2021-01-30,GASTEIZ,1.0,8.0,8.0,2.0,10.1,6.6,14.6,2.7,,229.0,20.2,42.6,1008.4
2021-01-31,GASTEIZ,1.0,10.0,8.0,4.0,9.1,6.5,14.3,1.2,,235.0,16.8,40.8,1008.4
2021-02-01,GASTEIZ,4.0,30.0,24.0,7.0,10.3,6.9,16.0,2.3,,250.0,11.6,33.3,1010.9
2021-02-02,GASTEIZ,4.8,25.0,17.7,9.2,12.3,8.0,15.1,0.0,,221.0,23.4,42.6,1013.1
2021-02-03,GASTEIZ,1.0,10.0,8.0,2.0,12.5,9.3,15.7,1.4,,213.0,21.8,33.3,1010.3
2021-02-04,GASTEIZ,4.0,26.0,21.0,4.0,9.9,5.4,13.5,0.0,,330.0,4.8,14.8,1010.9
2021-02-05,GASTEIZ,11.0,43.0,27.0,12.0,7.6,4.5,12.5,3.8,,7.0,6.9,20.4,1008.7
2021-02-06,GASTEIZ,1.0,12.0,11.0,3.0,7.2,3.9,9.7,4.3,,321.0,12.0,35.2,1004.5
2021-02-07,GASTEIZ,1.0,7.0,6.0,2.0,4.8,2.0,9.8,2.2,,232.0,14.3,29.6,1007.7
2021-02-08,GASTEIZ,1.0,13.0,11.0,4.0,8.3,5.4,12.6,2.2,,227.0,16.6,35.2,1000.2
2021-02-09,GASTEIZ,1.0,13.0,10.0,1.0,7.6,5.3,11.4,4.7,,211.0,20.3,37.0,1000.8
2021-02-10,GASTEIZ,4.0,27.0,22.0,5.0,5.4,1.9,12.0,0.0,,245.0,12.1,31.5,1007.9
2021-02-11,GASTEIZ,8.0,35.0,23.0,8.0,9.5,1.1,15.6,0.2,,219.0,11.5,33.3,1016.3
2021-02-12,GASTEIZ,1.0,13.0,12.0,2.0,10.0,6.0,12.7,10.0,,266.0,12.0,33.3,1017.9
2021-02-13,GASTEIZ,9.0,42.0,29.0,6.0,8.0,1.5,13.3,0.0,,234.0,3.4,18.5,1025.9
2021-02-14,GASTEIZ,8.0,30.0,18.0,8.0,6.3,0.6,15.0,0.0,,71.0,7.6,29.6,1029.4
2021-02-15,GASTEIZ,20.0,64.0,32.0,8.0,7.3,4.0,11.8,0.0,,212.0,13.9,29.6,1030.8
2021-02-16,GASTEIZ,9.0,39.0,27.0,9.0,9.2,5.1,15.0,0.1,,253.0,11.5,29.6,1024.9
2021-02-17,GASTEIZ,6.0,30.0,20.0,5.0,10.4,4.5,16.1,0.0,,227.0,11.8,29.6,1021.1
2021-02-18,GASTEIZ,6.0,29.0,20.0,19.0,10.3,3.5,16.5,0.0,,212.0,14.6,35.2,1015.6
2021-02-19,GASTEIZ,1.0,13.0,12.0,33.0,11.6,9.8,19.0,0.0,,203.0,17.2,35.2,1015.0
2021-02-20,GASTEIZ,1.0,8.0,7.0,13.0,14.7,11.0,18.2,0.0,,146.0,24.1,42.6,1009.4
2021-02-21,GASTEIZ,1.0,11.0,9.0,19.0,10.1,5.1,12.2,12.6,,93.0,20.4,35.2,1007.0
2021-02-22,GASTEIZ,2.0,28.0,25.0,5.0,5.3,2.1,8.6,3.5,,285.0,7.9,25.9,1019.1
2021-02-23,GASTEIZ,7.0,28.0,18.0,4.0,8.0,0.5,15.9,0.0,,199.0,14.7,33.3,1030.7
2021-02-24,GASTEIZ,7.0,31.0,20.0,14.0,11.1,5.0,17.6,0.0,,205.0,14.7,29.6,1029.5
2021-02-25,GASTEIZ,4.0,26.0,20.0,18.0,9.3,5.3,13.5,0.0,,19.0,6.7,18.5,1029.4
2021-02-26,GASTEIZ,7.0,34.0,23.0,13.0,8.8,5.1,14.0,0.0,,25.0,9.8,24.1,1032.3
2021-02-27,GASTEIZ,3.0,16.0,11.0,13.0,8.7,5.3,12.3,0.0,,9.0,15.6,33.3,1030.0
2021-02-28,GASTEIZ,2.0,17.0,13.0,11.0,6.7,2.6,10.5,0.5,,70.0,10.3,25.9,1023.7
2021-03-01,GASTEIZ,2.0,18.0,14.0,13.0,9.4,5.4,11.2,0.0,,120.0,19.8,35.2,1022.7
2021-03-02,GASTEIZ,2.0,18.0,14.0,16.0,10.8,6.5,15.0,0.0,,106.0,13.7,29.6,1025.9
2021-03-03,GASTEIZ,8.0,43.0,31.0,23.0,8.3,3.0,15.3,0.0,,250.0,9.3,22.2,1029.4
2021-03-04,GASTEIZ,28.0,76.0,33.0,25.0,7.3,1.6,15.9,0.0,,59.0,6.3,20.4,1023.4
2021-03-05,GASTEIZ,16.0,54.0,29.0,22.0,6.4,2.5,12.3,0.0,,16.0,8.5,31.5,1021.3
2021-03-06,GASTEIZ,4.0,20.0,14.0,8.0,6.8,5.4,9.8,0.0,,22.0,9.2,22.2,1024.1
2021-03-07,GASTEIZ,2.0,16.0,12.0,9.0,5.4,4.1,6.5,0.0,,358.0,7.0,22.2,1021.7
2021-03-08,GASTEIZ,4.0,28.0,21.0,9.0,5.6,3.0,10.7,0.0,,351.0,8.4,29.6,1019.8
2021-03-09,GASTEIZ,4.0,31.0,26.0,14.0,4.4,-1.6,7.6,0.0,,331.0,10.0,27.8,1023.1
2021-03-10,GASTEIZ,24.0,75.0,40.0,21.0,5.3,-4.5,16.7,0.0,,174.0,6.7,24.1,1023.5
2021-03-11,GASTEIZ,4.0,24.0,18.0,11.0,10.9,5.9,17.4,3.1,,229.0,18.8,37.0,1022.0
2021-03-12,GASTEIZ,4.0,27.0,21.0,4.0,7.7,1.1,12.9,0.0,,348.0,10.0,31.5,1023.8
2021-03-13,GASTEIZ,8.0,33.0,21.0,7.0,6.2,-0.9,15.4,1.9,,359.0,10.4,27.8,1023.9
2021-03-14,GASTEIZ,1.0,11.0,8.0,4.0,7.3,6.2,11.0,1.1,,316.0,13.7,38.9,1028.2
2021-03-15,GASTEIZ,4.0,30.0,24.0,7.0,6.8,2.5,10.2,0.0,,339.0,8.1,31.5,1030.6
2021-03-16,GASTEIZ,9.0,39.0,26.0,5.0,8.3,6.3,10.8,0.0,,353.0,11.6,33.3,1032.0
2021-03-17,GASTEIZ,5.0,27.0,19.0,4.0,8.8,5.5,12.5,8.2,,344.0,14.1,37.0,1031.0
2021-03-18,GASTEIZ,7.0,31.0,21.0,4.0,5.3,2.5,9.0,3.4,,2.0,16.8,40.8,1026.4
2021-03-19,GASTEIZ,4.0,19.0,14.0,4.0,5.0,3.5,9.0,11.5,,351.0,19.6,44.5,1019.2
2021-03-20,GASTEIZ,4.0,19.0,14.0,6.0,3.9,2.4,7.2,0.2,,9.0,20.8,42.6,1025.5
2021-03-21,GASTEIZ,2.0,16.0,12.0,7.0,6.0,3.0,9.5,0.0,,3.0,15.4,40.8,1027.5
2021-03-22,GASTEIZ,6.0,31.0,21.0,7.0,6.7,1.2,12.1,0.0,,0.0,13.8,31.5,1025.3
2021-03-23,GASTEIZ,22.0,77.0,43.0,10.0,5.8,-2.5,18.0,0.0,,34.0,6.7,22.2,1024.8
2021-03-24,GASTEIZ,22.0,72.0,38.0,15.0,6.6,-3.0,18.5,0.0,,15.0,8.4,25.9,1026.4
2021-03-25,GASTEIZ,4.0,30.0,24.0,10.0,9.8,5.1,17.7,0.0,,59.0,6.3,20.4,1024.6
2021-03-26,GASTEIZ,20.0,63.0,32.0,12.0,7.9,3.2,15.4,0.0,,36.0,8.8,29.6,1023.6
2021-03-27,GASTEIZ,2.0,19.0,15.0,5.0,9.0,4.0,15.6,0.0,,23.0,7.3,22.2,1028.7
2021-03-28,GASTEIZ,3.0,26.0,21.0,10.0,10.3,0.1,21.0,0.0,,47.0,5.4,24.1,1028.7
2021-03-29,GASTEIZ,7.0,30.0,20.0,9.0,14.4,5.0,21.0,0.0,,95.0,13.8,33.3,1027.3
2021-03-30,GASTEIZ,2.0,21.0,18.0,14.0,15.7,9.6,22.4,0.0,,70.0,10.9,29.6,1025.4
2021-03-31,GASTEIZ,5.0,30.0,22.0,12.0,14.9,6.0,23.2,0.0,,36.0,8.4,29.6,1020.8
2021-04-01,GASTEIZ,1.0,20.0,18.0,9.0,13.6,8.0,20.2,0.0,,320.0,6.8,27.8,1016.0
2021-04-02,GASTEIZ,2.0,19.0,15.0,16.0,12.8,7.2,21.8,0.0,,41.0,9.9,29.6,1015.2
2021-04-03,GASTEIZ,5.0,23.0,16.0,11.0,9.3,3.5,14.9,0.0,,11.0,12.8,38.9,1018.7
2021-04-04,GASTEIZ,3.0,17.0,13.0,9.0,7.9,0.9,14.5,0.0,,354.0,14.2,38.9,1021.0
2021-04-05,GASTEIZ,4.0,25.0,18.0,10.0,6.5,-1.1,17.6,0.0,,41.0,9.5,31.5,1021.7
2021-04-06,GASTEIZ,3.0,20.0,15.0,5.0,6.8,3.7,9.5,0.0,,351.0,15.1,35.2,1020.5
2021-04-07,GASTEIZ,5.0,29.0,21.0,7.0,5.8,0.0,12.0,0.0,,20.0,13.5,31.5,1023.1
2021-04-08,GASTEIZ,4.0,32.0,25.0,11.0,8.4,-2.0,19.1,0.3,,241.0,7.2,27.8,1021.6
2021-04-09,GASTEIZ,3.0,23.0,18.0,6.0,10.0,6.0,13.7,1.5,,90.0,8.5,27.8,1017.8
2021-04-10,GASTEIZ,3.0,20.0,16.0,5.0,10.6,7.0,17.0,13.9,,213.0,8.4,25.9,1013.5
2021-04-11,GASTEIZ,3.0,17.0,13.0,1.0,7.7,1.3,10.0,4.4,,337.0,9.9,35.2,1017.5
2021-04-12,GASTEIZ,5.0,32.0,24.0,6.0,5.1,0.1,11.6,0.0,,38.0,9.1,27.8,1028.6
2021-04-13,GASTEIZ,19.0,61.0,32.0,11.0,6.4,-1.4,15.9,0.1,,25.0,5.1,20.4,1025.2
2021-04-14,GASTEIZ,14.0,48.0,26.0,10.0,8.6,0.6,16.8,0.0,,34.0,11.8,31.5,1021.3
2021-04-15,GASTEIZ,11.0,44.0,28.0,9.0,6.2,-1.0,14.5,0.0,,25.0,12.3,33.3,1021.7
2021-04-16,GASTEIZ,7.0,39.0,28.0,9.0,4.5,-2.4,10.5,0.0,,353.0,13.6,38.9,1023.4
2021-04-17,GASTEIZ,4.0,23.0,17.0,10.0,5.0,2.0,10.2,0.0,,340.0,14.0,37.0,1024.4
2021-04-18,GASTEIZ,2.0,17.0,13.0,12.0,8.7,2.4,17.0,0.0,,6.0,10.9,24.1,1023.2
2021-04-19,GASTEIZ,17.0,61.0,35.0,13.0,8.7,-1.1,20.0,0.0,,41.0,6.6,24.1,1018.9
2021-04-20,GASTEIZ,7.0,43.0,32.0,12.0,10.6,5.6,18.6,0.5,,75.0,5.8,25.9,1015.1
2021-04-21,GASTEIZ,3.0,28.0,23.0,9.0,11.8,6.6,18.4,0.4,,54.0,6.8,22.2,1012.7
2021-04-22,GASTEIZ,2.0,18.0,15.0,4.0,11.7,7.1,16.0,0.0,,101.0,12.5,31.5,1014.5
2021-04-23,GASTEIZ,2.0,17.0,14.0,3.0,13.9,6.0,20.5,0.0,,99.0,15.8,35.2,1017.2
2021-04-24,GASTEIZ,1.0,10.0,8.0,6.0,15.1,10.2,20.5,0.0,,112.0,16.6,35.2,1015.7
2021-04-25,GASTEIZ,1.0,14.0,12.0,6.0,12.8,8.3,16.1,2.5,,74.0,11.6,33.3,1012.5
2021-04-26,GASTEIZ,3.0,29.0,24.0,6.0,12.3,8.9,15.8,17.5,,297.0,6.9,24.1,1007.7
2021-04-27,GASTEIZ,2.0,22.0,18.0,6.0,10.6,9.2,13.0,2.5,,335.0,8.1,24.1,1007.2
2021-04-28,GASTEIZ,3.0,20.0,15.0,9.0,9.8,7.4,14.3,4.4,,25.0,9.3,27.8,1008.3
2021-04-29,GASTEIZ,4.0,26.0,20.0,4.0,7.6,6.9,10.0,2.7,,10.0,9.0,25.9,1010.7
2021-04-30,GASTEIZ,5.0,28.0,21.0,4.0,7.5,6.0,13.0,0.8,,9.0,10.4,27.8,1012.9
2021-05-01,GASTEIZ,3.0,19.0,15.0,6.0,7.8,4.2,13.0,0.0,,353.0,11.0,33.3,1016.0
2021-05-02,GASTEIZ,4.0,21.0,16.0,7.0,7.2,1.0,14.2,0.3,,22.0,8.7,27.8,1021.5
2021-05-03,GASTEIZ,9.0,43.0,29.0,8.0,8.4,2.0,16.7,0.0,,234.0,6.2,24.1,1022.4
2021-05-04,GASTEIZ,22.0,60.0,27.0,9.0,10.4,1.5,21.4,0.0,,59.0,10.3,29.6,1018.9
2021-05-05,GASTEIZ,4.0,24.0,18.0,5.0,12.2,7.4,18.4,0.0,,336.0,9.5,27.8,1018.2
2021-05-06,GASTEIZ,10.0,33.0,19.0,7.0,12.6,4.5,22.5,1.0,,31.0,7.1,27.8,1016.4
2021-05-07,GASTEIZ,10.0,32.0,17.0,11.0,15.4,9.0,23.7,0.0,,30.0,6.9,24.1,1017.8
2021-05-08,GASTEIZ,2.0,13.0,10.0,6.0,18.9,10.4,28.4,0.0,,266.0,6.3,31.5,1011.9
2021-05-09,GASTEIZ,1.0,6.0,5.0,6.0,15.8,8.6,21.6,0.6,,191.0,16.4,42.6,1002.9
2021-05-10,GASTEIZ,1.0,9.0,8.0,3.0,11.6,6.0,19.1,3.2,,243.0,15.7,40.8,1009.0
2021-05-11,GASTEIZ,2.0,13.0,11.0,4.0,10.0,4.9,16.5,0.0,,282.0,11.6,33.3,1016.3
2021-05-12,GASTEIZ,1.0,7.0,6.0,4.0,11.8,5.6,18.0,0.8,,263.0,23.7,42.6,1015.6
2021-05-13,GASTEIZ,6.0,25.0,15.0,5.0,9.3,3.0,15.1,2.8,,282.0,10.7,40.8,1015.6
2021-05-14,GASTEIZ,3.0,23.0,18.0,5.0,10.8,3.3,18.0,1.1,,1.0,8.6,29.6,1017.6
2021-05-15,GASTEIZ,1.0,9.0,8.0,5.0,15.3,10.6,19.0,0.0,,222.0,16.7,40.8,1012.1
2021-05-16,GASTEIZ,3.0,14.0,10.0,2.0,13.2,10.1,17.8,2.2,,303.0,15.9,31.5,1013.4
2021-05-17,GASTEIZ,3.0,16.0,12.0,5.0,11.8,5.0,17.2,0.0,,344.0,10.4,29.6,1020.7
2021-05-18,GASTEIZ,4.0,23.0,17.0,7.0,11.3,4.5,22.5,0.0,,319.0,13.2,35.2,1019.8
2021-05-19,GASTEIZ,3.0,17.0,13.0,3.0,11.0,4.6,15.6,0.0,,357.0,12.3,31.5,1026.7
2021-05-20,GASTEIZ,8.0,31.0,19.0,4.0,12.6,1.5,25.6,0.0,,46.0,7.0,25.9,1023.4
2021-05-21,GASTEIZ,7.0,32.0,21.0,8.0,10.4,4.2,19.0,2.8,,47.0,9.4,31.5,1018.0
2021-05-22,GASTEIZ,3.0,19.0,13.0,4.0,9.5,6.5,12.6,0.0,,20.0,9.0,29.6,1018.0
2021-05-23,GASTEIZ,3.0,15.0,11.0,4.0,10.8,1.6,19.7,0.0,,53.0,5.5,22.2,1019.4
2021-05-24,GASTEIZ,5.0,29.0,22.0,7.0,10.3,6.0,14.5,1.5,,30.0,8.8,29.6,1021.0
2021-05-25,GASTEIZ,3.0,18.0,13.0,5.0,11.1,4.4,16.0,0.0,,21.0,12.0,29.6,1027.4
2021-05-26,GASTEIZ,8.0,35.0,22.0,9.0,10.6,2.5,20.3,0.0,,38.0,7.1,25.9,1022.2
2021-05-27,GASTEIZ,10.0,38.0,22.0,13.0,15.3,3.9,28.7,0.0,,24.0,5.5,25.9,1017.3
2021-05-28,GASTEIZ,4.0,27.0,21.0,13.0,17.5,12.2,27.9,54.5,,6.0,5.6,22.2,1016.5
2021-05-29,GASTEIZ,2.0,13.0,10.0,10.0,16.5,12.6,23.0,0.4,,30.0,10.2,31.5,1020.3
2021-05-30,GASTEIZ,1.0,10.0,8.0,8.0,16.9,10.5,24.4,0.0,,29.0,9.9,29.6,1018.9
2021-05-31,GASTEIZ,3.0,21.0,16.0,11.0,19.1,10.6,29.6,9.6,,42.0,7.7,24.1,1013.1
2021-06-01,GASTEIZ,3.0,20.0,16.0,5.0,17.1,12.8,23.0,0.5,,85.0,10.0,27.8,1010.5
2021-06-02,GASTEIZ,3.0,18.0,13.0,10.0,17.8,11.5,26.5,0.0,,47.0,5.7,22.2,1012.9
2021-06-03,GASTEIZ,2.0,16.0,13.0,4.0,14.2,12.0,16.9,10.4,,10.0,11.7,31.5,1019.1
2021-06-04,GASTEIZ,3.0,20.0,15.0,3.0,11.8,10.9,13.8,3.6,,3.0,9.6,29.6,1025.1
2021-06-05,GASTEIZ,2.0,10.0,7.0,5.0,13.8,8.4,20.4,0.0,,14.0,11.2,29.6,1025.3
2021-06-06,GASTEIZ,1.0,9.0,7.0,5.0,15.2,8.6,21.5,0.0,,26.0,12.6,31.5,1024.3
2021-06-07,GASTEIZ,5.0,23.0,16.0,10.0,15.1,6.0,25.0,0.0,,38.0,8.6,27.8,1023.0
2021-06-08,GASTEIZ,8.0,28.0,17.0,12.0,16.6,8.0,27.5,0.0,,37.0,9.7,31.5,1021.5
2021-06-09,GASTEIZ,2.0,16.0,13.0,9.0,15.2,9.7,21.0,0.0,,21.0,11.0,35.2,1023.7
2021-06-10,GASTEIZ,2.0,17.0,13.0,10.0,17.1,8.2,25.5,0.0,,13.0,9.3,31.5,1021.2
2021-06-11,GASTEIZ,3.0,17.0,12.0,8.0,17.0,9.4,23.4,0.0,,33.0,16.0,35.2,1020.2
2021-06-12,GASTEIZ,1.0,11.0,8.0,10.0,20.1,13.4,27.8,0.0,,22.0,10.7,31.5,1021.0
2021-06-13,GASTEIZ,2.0,17.0,13.0,10.0,22.3,11.9,33.1,0.0,,66.0,6.5,25.9,1019.8
2021-06-14,GASTEIZ,2.0,19.0,16.0,12.0,21.1,15.7,28.4,4.5,,47.0,10.8,31.5,1019.6
2021-06-15,GASTEIZ,4.0,22.0,16.0,8.0,20.6,12.0,28.7,1.5,,21.0,9.5,25.9,1018.0
2021-06-16,GASTEIZ,2.0,18.0,14.0,8.0,20.0,16.4,29.0,11.7,,104.0,8.7,29.6,1012.2
2021-06-17,GASTEIZ,3.0,22.0,18.0,9.0,16.8,14.0,19.5,13.2,,22.0,8.9,24.1,1010.5
2021-06-18,GASTEIZ,5.0,25.0,17.0,8.0,17.3,11.9,25.1,15.3,,14.0,9.5,25.9,1013.1
2021-06-19,GASTEIZ,1.0,6.0,5.0,6.0,18.6,14.8,25.8,0.0,,199.0,8.5,25.9,1012.9
2021-06-20,GASTEIZ,1.0,4.0,3.0,3.0,17.9,12.6,23.0,0.0,,227.0,16.9,40.8,1008.1
2021-06-21,GASTEIZ,1.0,10.0,8.0,5.0,15.1,11.5,20.6,12.1,,207.0,15.1,40.8,1010.2
2021-06-22,GASTEIZ,2.0,13.0,9.0,2.0,13.9,10.5,19.3,0.4,,302.0,10.7,33.3,1016.8
2021-06-23,GASTEIZ,1.0,8.0,6.0,3.0,13.2,11.0,17.0,0.2,,320.0,13.2,33.3,1021.8
2021-06-24,GASTEIZ,2.0,14.0,11.0,6.0,14.3,9.2,20.5,0.0,,331.0,9.8,25.9,1024.2
2021-06-25,GASTEIZ,4.0,21.0,14.0,7.0,14.8,7.1,23.8,0.0,,26.0,8.3,27.8,1021.9
2021-06-26,GASTEIZ,1.0,9.0,7.0,9.0,17.7,12.4,29.4,0.0,,348.0,8.7,29.6,1015.0
2021-06-27,GASTEIZ,1.0,9.0,7.0,6.0,14.1,8.1,18.1,0.0,,12.0,11.9,33.3,1014.5
2021-06-28,GASTEIZ,7.0,24.0,14.0,7.0,13.6,5.2,22.0,0.0,,349.0,8.5,27.8,1017.6
2021-06-29,GASTEIZ,5.0,22.0,14.0,7.0,14.1,9.5,20.4,0.0,,15.0,9.3,31.5,1020.3
2021-06-30,GASTEIZ,2.0,13.0,10.0,9.0,17.2,12.7,24.1,0.0,,30.0,10.3,29.6,1018.5
2021-07-01,GASTEIZ,3.0,14.0,10.0,10.0,17.7,14.3,25.2,0.0,,3.0,11.9,31.5,1017.9
2021-07-02,GASTEIZ,2.0,13.0,11.0,6.0,20.6,15.4,32.0,0.0,,308.0,8.7,31.5,1016.3
2021-07-03,GASTEIZ,2.0,13.0,10.0,7.3,19.5,15.1,27.1,0.0,,17.0,10.6,33.3,1016.0
2021-07-04,GASTEIZ,1.0,8.0,6.0,6.0,20.2,15.5,26.4,0.0,,344.0,7.9,29.6,1014.9
2021-07-05,GASTEIZ,5.0,18.0,10.0,5.0,22.9,11.7,33.1,0.0,,237.0,15.4,38.9,1011.3
2021-07-06,GASTEIZ,3.0,14.0,9.0,4.0,15.8,13.4,19.5,0.0,,15.0,15.9,33.3,1013.3
2021-07-07,GASTEIZ,4.0,18.0,12.0,5.0,14.4,11.5,19.1,0.0,,0.0,9.7,33.3,1019.4
2021-07-08,GASTEIZ,2.0,14.0,10.0,5.0,14.6,9.0,20.4,0.0,,354.0,10.0,29.6,1025.5
2021-07-09,GASTEIZ,8.0,27.0,14.0,9.0,16.3,6.0,27.9,0.0,,15.0,7.7,31.5,1022.8
2021-07-10,GASTEIZ,2.0,10.0,7.0,6.0,18.8,12.5,25.7,0.0,,359.0,12.1,33.3,1018.9
2021-07-11,GASTEIZ,2.0,13.0,9.0,9.0,18.8,9.5,31.0,0.0,,22.0,7.8,29.6,1014.8
2021-07-12,GASTEIZ,3.0,14.0,9.0,3.0,14.9,11.6,18.9,1.2,,4.0,14.2,37.0,1017.0
2021-07-13,GASTEIZ,1.0,9.0,7.0,5.0,13.8,11.0,19.2,0.2,,313.0,13.5,38.9,1022.7
