Date,Ciudad,NO (Ąg/m3),NO2 (Ąg/m3),NOX (Ąg/m3),PM10 (Ąg/m3),tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,Cluster_KMeans,Cluster_DBSCAN,Cluster_Agglomerative,Cluster_GaussianMixture,PCA1,PCA2
2020-09-15,BILBAO,3.0,18.0,21.0,30.0,23.1,18.6,30.7,0.0,27.0,11.5,26.7,1019.6,2,0,0,2,-0.5555655450582856,-0.6167897377158053
2020-09-16,BILBAO,4.0,20.0,25.0,32.0,22.4,17.2,30.2,0.0,61.0,7.8,26.7,1018.5,2,0,0,2,-0.5534059108854682,-0.6197281738030127
2020-09-17,BILBAO,10.0,34.0,49.0,41.0,24.7,19.1,32.5,0.0,92.0,7.0,26.7,1013.2,2,0,0,2,-0.558473353188545,-0.6209734918102748
2020-09-18,BILBAO,2.0,15.0,18.0,16.0,25.1,19.7,30.2,0.5,135.0,14.8,26.7,1010.2,2,0,0,2,-0.56152844504467,-0.6137349639489799
2020-09-19,BILBAO,1.0,12.0,14.0,9.0,20.2,15.1,24.4,2.7,162.0,10.3,26.7,1011.7,2,0,0,2,-0.5507143943187542,-0.6154922005811345
2020-09-20,BILBAO,2.0,9.0,11.0,13.0,19.2,14.0,25.2,0.0,20.0,8.6,26.7,1016.4,2,0,0,2,-0.5473587459860629,-0.6173861834139669
2020-09-21,BILBAO,3.0,12.0,16.0,17.0,20.1,15.9,25.5,0.0,21.0,8.2,26.7,1018.5,2,0,0,2,-0.5488468967780744,-0.6183457109730994
2020-09-22,BILBAO,5.0,14.0,21.0,20.0,19.8,13.7,27.5,0.0,58.0,7.3,26.7,1015.5,2,0,0,2,-0.5483696669501557,-0.6187453697299858
2020-09-23,BILBAO,2.0,14.0,17.0,20.0,20.1,14.8,26.3,5.0,49.0,12.3,26.7,1011.1,2,0,0,2,-0.5513900333551911,-0.613277477440318
2020-09-24,BILBAO,2.0,9.0,11.0,18.0,18.6,12.6,23.1,11.4,315.0,12.6,26.7,1012.8,2,0,0,2,-0.5491795879991709,-0.6116613684247865
2020-09-25,BILBAO,1.0,6.0,8.0,18.0,14.3,11.0,18.8,23.1,280.0,29.0,26.7,1019.7,2,0,0,2,-0.5452772000651714,-0.5940104228802952
2020-09-26,BILBAO,1.0,5.0,7.0,10.0,15.1,11.7,18.1,32.9,264.0,14.2,26.7,1018.8,2,0,0,2,-0.5449735634545376,-0.6064054756163061
2020-09-27,BILBAO,1.0,7.0,8.0,15.0,14.4,10.4,18.4,0.0,326.0,12.3,26.7,1018.8,2,0,0,2,-0.5382441150260371,-0.6121311006277922
2020-09-28,BILBAO,3.0,17.0,21.0,19.0,15.1,11.2,19.9,0.0,36.0,7.4,26.7,1020.9,2,0,0,2,-0.5382713303557765,-0.6170793747688345
2020-09-29,BILBAO,11.0,23.0,39.0,26.0,15.0,9.9,22.2,0.0,72.0,7.3,26.7,1020.0,2,0,0,2,-0.5381478373335192,-0.6170408007285214
2020-09-30,BILBAO,11.0,20.0,37.0,33.0,15.7,9.6,22.7,0.9,49.0,8.7,26.7,1015.9,2,0,0,2,-0.5404916762114946,-0.61557820824561
2020-10-01,BILBAO,2.0,16.0,20.0,22.0,16.4,13.0,21.3,21.4,20.0,6.8,28.8,1009.5,2,0,0,2,-0.545221946212977,-0.6143186127112764
2020-10-02,BILBAO,2.0,7.0,9.0,14.0,13.2,10.2,20.8,35.8,253.0,19.7,28.8,995.0,2,0,0,2,-0.5455547445336415,-0.5979555846549988
2020-10-03,BILBAO,1.0,6.0,8.0,12.0,13.6,9.7,17.3,12.2,259.0,21.5,28.8,1002.5,2,0,0,2,-0.5424426702043051,-0.6003038461075624
2020-10-04,BILBAO,1.0,4.0,5.0,7.0,13.4,10.0,15.9,6.5,256.0,14.0,28.8,1006.9,2,0,0,2,-0.5389341913612389,-0.6081731314835513
2020-10-05,BILBAO,3.0,15.0,19.0,16.0,15.1,12.0,19.7,0.6,252.0,10.3,28.8,1015.6,2,0,0,2,-0.539643169916766,-0.6138734206394264
2020-10-06,BILBAO,15.0,20.0,44.0,24.0,18.8,15.0,22.3,7.3,2.0,9.7,28.8,1019.4,2,0,0,2,-0.5475468075146455,-0.6155375469459812
2020-10-07,BILBAO,3.0,17.0,21.0,16.0,17.6,15.7,19.8,3.3,289.0,7.6,28.8,1024.6,2,0,0,2,-0.5434435123899152,-0.6179228831284909
2020-10-08,BILBAO,8.0,16.0,28.0,24.0,18.1,13.4,24.4,0.0,106.0,7.1,28.8,1023.0,2,0,0,2,-0.5440312648464797,-0.6188796181135315
2020-10-09,BILBAO,3.0,20.0,24.0,29.0,17.3,15.0,19.0,3.4,352.0,4.1,28.8,1024.4,2,0,0,2,-0.54205254104984,-0.620929215987166
2020-10-10,BILBAO,1.0,7.0,9.0,12.0,15.4,12.1,18.8,11.2,308.0,9.8,28.8,1028.6,2,0,0,2,-0.5402235006827643,-0.6142948366048817
2020-10-11,BILBAO,1.0,5.0,7.0,12.0,13.2,10.7,15.3,4.0,344.0,9.4,28.8,1029.8,2,0,0,2,-0.5344774264833012,-0.6147389171864481
2020-10-12,BILBAO,1.0,9.0,10.0,14.0,15.4,13.0,18.2,11.0,309.0,10.8,28.8,1026.2,2,0,0,2,-0.5407014037790782,-0.6131887388588342
2020-10-13,BILBAO,2.0,10.0,12.0,15.0,14.7,11.5,16.7,24.0,286.0,13.1,28.8,1018.4,2,0,0,2,-0.5426349088640807,-0.6083542231566921
2020-10-14,BILBAO,2.0,14.0,16.0,15.0,11.7,6.5,14.8,23.4,281.0,9.5,28.8,1015.2,2,0,0,2,-0.5359957291676738,-0.6100627610437088
2020-10-15,BILBAO,7.0,27.0,37.0,16.0,9.7,6.3,12.7,10.1,98.0,7.0,28.8,1020.4,2,0,0,2,-0.5288042605181933,-0.6136753404475344
2020-10-16,BILBAO,17.0,31.0,57.0,20.0,9.3,5.5,15.6,0.4,81.0,7.2,28.8,1021.6,2,0,0,2,-0.5264705806935644,-0.6147018889020646
2020-10-17,BILBAO,9.0,24.0,38.0,20.0,10.7,5.0,19.5,0.0,116.0,8.7,28.8,1017.9,2,0,0,2,-0.5300162120132175,-0.613667313854849
2020-10-18,BILBAO,9.0,28.0,42.0,23.0,13.5,6.8,24.5,0.0,97.0,7.5,28.8,1020.1,2,0,0,2,-0.5351489140651252,-0.6162037744896584
2020-10-19,BILBAO,3.0,24.0,28.0,28.0,19.2,10.6,25.7,0.2,117.0,18.4,28.8,1012.7,2,0,0,2,-0.550109287326179,-0.6081314216616763
2020-10-20,BILBAO,2.0,13.0,16.0,22.0,20.3,16.8,22.7,3.5,123.0,28.1,28.8,1004.5,2,0,0,2,-0.5560316917598436,-0.5986244001854674
2020-10-21,BILBAO,2.0,16.0,18.0,9.0,19.9,14.2,23.5,0.5,160.0,15.5,28.8,1003.7,2,0,0,2,-0.5519118399677275,-0.6101818573744555
2020-10-22,BILBAO,6.0,25.0,33.0,15.0,18.4,14.2,25.2,3.4,143.0,10.0,28.8,1010.9,2,0,0,2,-0.5471970410780336,-0.6147985446780057
2020-10-23,BILBAO,6.0,21.0,29.0,17.0,15.4,11.5,18.7,0.7,15.0,7.4,28.8,1018.6,2,0,0,2,-0.5392431782422965,-0.6169038231195919
2020-10-24,BILBAO,2.0,9.0,12.0,11.0,15.6,8.6,20.1,1.1,151.0,13.3,28.8,1019.9,2,0,0,2,-0.5409441884766497,-0.6117166221951233
2020-10-25,BILBAO,1.0,10.0,12.0,9.0,15.1,8.9,19.9,9.9,205.0,12.7,28.8,1010.6,2,0,0,2,-0.5421506525613954,-0.6100078832852895
2020-10-26,BILBAO,2.0,13.0,15.0,17.0,12.6,7.6,16.2,0.9,296.0,10.5,28.8,1015.5,2,0,0,2,-0.5346883543232391,-0.6125347119970189
2020-10-27,BILBAO,1.0,7.0,9.0,9.0,15.4,9.5,18.9,0.0,149.0,13.0,28.8,1015.5,2,0,0,2,-0.540806470601926,-0.6116292579981489
2020-10-28,BILBAO,7.0,27.0,39.0,20.0,15.2,11.1,17.9,0.0,37.0,6.9,28.8,1020.8,2,0,0,2,-0.5383676249225428,-0.6175673468532131
2020-10-29,BILBAO,13.0,31.0,51.0,32.0,14.2,8.9,22.1,0.0,74.0,5.8,28.8,1025.7,2,0,0,2,-0.5355295391008683,-0.6185824468786936
2020-10-30,BILBAO,28.0,32.0,74.0,40.0,12.4,6.4,19.4,0.0,50.0,6.3,28.8,1024.9,2,0,0,2,-0.5320964183004436,-0.617255709427694
2020-10-31,BILBAO,2.0,12.0,14.0,15.0,19.1,9.7,26.5,0.0,133.0,9.9,28.8,1021.7,2,0,0,2,-0.546859284242993,-0.6166634905430303
2020-11-01,BILBAO,0.0,3.0,3.0,8.0,21.9,16.8,25.6,0.0,138.0,10.2,33.1,1020.4,2,0,0,2,-0.5527418593392529,-0.6175108889211637
2020-11-02,BILBAO,1.0,7.0,9.0,12.0,19.3,12.3,26.5,10.0,225.0,11.3,33.1,1021.7,2,0,0,2,-0.5490719564045554,-0.6141722581189637
2020-11-03,BILBAO,3.0,20.0,24.0,16.0,12.1,8.3,13.9,9.7,320.0,6.9,33.1,1031.1,2,0,0,2,-0.5323608062174996,-0.6158913729209634
2020-11-04,BILBAO,3.0,21.0,26.0,17.0,10.8,7.6,14.0,0.8,90.0,7.5,33.1,1027.8,2,0,0,2,-0.5289300810697094,-0.6156272556065217
2020-11-05,BILBAO,16.0,27.0,50.0,23.0,12.8,6.2,18.5,0.0,77.0,8.6,33.1,1025.6,2,0,0,2,-0.5333659721475478,-0.6154150605568205
2020-11-06,BILBAO,1.0,10.0,12.0,42.0,20.1,17.5,21.8,10.1,138.0,31.6,33.1,1016.9,2,0,0,2,-0.5560158984411112,-0.5956676770871325
2020-11-07,BILBAO,1.0,12.0,13.0,19.0,18.2,13.0,21.0,0.2,118.0,16.7,33.1,1014.5,2,0,0,2,-0.5474826599659824,-0.6093979712299434
2020-11-08,BILBAO,0.0,6.0,6.0,8.0,18.6,14.5,22.5,0.0,140.0,15.5,33.1,1018.4,2,0,0,2,-0.5475373639159375,-0.6110565315467325
2020-11-09,BILBAO,1.0,17.0,18.0,13.0,17.7,12.7,22.8,5.6,189.0,10.7,33.1,1020.5,2,0,0,2,-0.5451797289804777,-0.6144702349028219
2020-11-10,BILBAO,14.0,31.0,52.0,23.0,14.1,10.4,18.4,0.1,79.0,6.1,33.1,1027.4,2,0,0,2,-0.5352192568287842,-0.6184133985261973
2020-11-11,BILBAO,2.0,13.0,15.0,14.0,15.3,9.7,21.3,0.0,152.0,12.4,33.1,1022.1,2,0,0,2,-0.5397132609422807,-0.6127506922536012
2020-11-12,BILBAO,9.0,25.0,38.0,22.0,16.2,11.9,23.0,0.0,113.0,9.6,33.1,1020.4,2,0,0,2,-0.5410698886821409,-0.6155266642272137
2020-11-13,BILBAO,4.0,19.0,25.0,16.0,16.5,13.5,21.0,0.0,113.0,14.2,33.1,1018.9,2,0,0,2,-0.5429270679289202,-0.6113502648270124
2020-11-14,BILBAO,1.0,6.0,6.0,13.0,17.6,13.3,21.5,0.0,152.0,17.8,33.1,1016.2,2,0,0,2,-0.5463042852023469,-0.6083216414496518
2020-11-15,BILBAO,0.0,4.0,4.0,9.0,18.6,13.3,23.5,4.4,211.0,15.8,33.1,1015.7,2,0,0,2,-0.5485655817129845,-0.6099531842814344
2020-11-16,BILBAO,6.0,25.0,33.0,22.0,13.4,8.7,17.2,0.1,52.0,4.5,33.1,1026.0,2,0,0,2,-0.5335866726237476,-0.6194207489330507
2020-11-17,BILBAO,14.0,28.0,49.0,19.0,13.9,7.1,21.9,0.0,112.0,8.9,33.1,1024.6,2,0,0,2,-0.5357753456290244,-0.6155368069976354
2020-11-18,BILBAO,8.0,22.0,35.0,18.0,18.6,11.2,23.5,0.4,113.0,9.5,33.1,1024.2,2,0,0,2,-0.5455289475295162,-0.6169873831309195
2020-11-19,BILBAO,3.0,20.0,24.0,19.0,12.3,9.5,14.4,1.0,330.0,6.0,33.1,1035.8,2,0,0,2,-0.5307328958782318,-0.6183794979981938
2020-11-20,BILBAO,9.0,26.0,40.0,19.0,10.0,4.8,15.1,0.1,73.0,5.7,33.1,1036.8,2,0,0,2,-0.5257627678674753,-0.6178435907371813
2020-11-21,BILBAO,10.0,23.0,37.0,21.0,7.3,3.2,15.3,0.0,91.0,6.9,33.1,1031.2,2,0,0,2,-0.5212039688474596,-0.6150441048124478
2020-11-22,BILBAO,6.0,25.0,34.0,20.0,9.1,2.9,16.1,0.0,68.0,6.1,33.1,1027.7,2,0,0,2,-0.5250553457937012,-0.6162373487593562
2020-11-23,BILBAO,26.0,35.0,75.0,27.0,8.6,3.1,16.8,0.1,98.0,5.6,33.1,1028.6,2,0,0,2,-0.5238389858056778,-0.6165403750707473
2020-11-24,BILBAO,7.0,29.0,39.0,25.0,12.4,5.1,18.5,0.0,122.0,8.8,33.1,1019.9,2,0,0,2,-0.533251501581916,-0.6145191566591385
2020-11-25,BILBAO,4.0,26.0,31.0,26.0,14.1,10.8,16.5,0.0,149.0,18.3,33.1,1013.5,2,0,0,2,-0.5396479843192012,-0.6060618774409461
2020-11-26,BILBAO,1.0,18.0,19.0,18.0,16.3,14.3,18.5,0.0,130.0,22.9,33.1,1012.7,2,0,0,2,-0.5452693199438855,-0.6027940888508714
2020-11-27,BILBAO,16.0,42.0,66.0,25.0,15.9,8.1,18.3,0.0,120.0,11.5,33.1,1011.7,2,0,0,2,-0.541897716744565,-0.6128519577642094
2020-11-28,BILBAO,8.0,28.0,40.0,19.0,12.0,6.5,20.0,0.0,89.0,8.0,33.1,1007.5,2,0,0,2,-0.5336637192168514,-0.6138978015064368
2020-11-29,BILBAO,4.0,23.0,28.0,14.0,12.1,7.2,19.7,0.0,108.0,6.2,33.1,1015.3,2,0,0,2,-0.5325570458772834,-0.6163083653432163
2020-11-30,BILBAO,37.0,34.0,91.0,37.0,9.1,4.6,13.1,0.0,71.0,5.0,33.1,1024.5,2,0,0,2,-0.5251607983649157,-0.6169324215456602
2020-12-01,BILBAO,9.0,19.0,32.0,24.0,9.7,5.9,14.3,9.5,21.0,8.5,33.2,1026.0,2,0,0,2,-0.5284311875590643,-0.6129227385431606
2020-12-02,BILBAO,13.0,31.0,51.0,17.0,8.3,5.7,11.6,1.8,62.0,7.3,33.2,1021.9,2,0,0,2,-0.5246440771156097,-0.6140124741135896
2020-12-03,BILBAO,2.0,15.0,18.0,9.0,10.1,5.8,13.5,5.9,151.0,12.8,33.2,1008.7,2,0,0,2,-0.5316832579647697,-0.6080452918628062
2020-12-04,BILBAO,1.0,13.0,14.0,8.0,7.3,2.9,9.9,4.5,258.0,15.7,33.2,994.5,2,0,0,2,-0.5281062487057749,-0.603020923966707
2020-12-05,BILBAO,1.0,10.0,10.0,4.0,6.3,1.4,9.5,24.1,234.0,13.8,33.2,1000.4,2,0,0,2,-0.527866414236299,-0.6022848360582175
2020-12-06,BILBAO,1.0,8.0,8.0,3.0,7.7,6.4,8.5,31.3,257.0,13.3,33.2,1007.1,2,0,0,2,-0.5308850132774771,-0.6030461170120598
2020-12-07,BILBAO,1.0,11.0,12.0,6.0,10.1,6.7,12.5,22.7,265.0,19.3,33.2,1002.2,2,0,0,2,-0.5364332233541106,-0.5993398140306819
2020-12-08,BILBAO,1.0,10.0,11.0,5.0,8.4,6.2,10.4,29.8,260.0,16.1,33.2,1009.0,2,0,0,2,-0.5325205485450264,-0.6011952875140126
2020-12-09,BILBAO,6.0,22.0,31.0,7.0,8.2,4.5,11.4,8.1,119.0,6.3,33.2,1016.6,2,0,0,2,-0.5257414035623121,-0.6135484627942526
2020-12-10,BILBAO,1.0,15.0,16.0,15.0,12.4,10.0,13.8,14.6,260.0,20.9,33.2,1008.7,2,0,0,2,-0.5395246780975108,-0.6005850045834001
2020-12-11,BILBAO,2.0,14.0,16.0,16.0,14.7,11.9,17.3,6.2,293.0,20.0,33.2,1004.6,2,0,0,2,-0.5431895464990881,-0.6031356150804569
2020-12-12,BILBAO,1.0,15.0,17.0,15.0,11.8,7.9,13.6,7.7,285.0,23.0,33.2,1013.4,2,0,0,2,-0.5372488852239994,-0.5997639922177055
2020-12-13,BILBAO,1.0,6.0,7.0,5.0,14.7,8.8,19.3,0.0,160.0,9.2,33.2,1011.7,2,0,0,2,-0.5389302069355684,-0.6144037987419513
2020-12-14,BILBAO,2.0,14.0,17.0,9.0,16.7,10.3,20.0,12.5,159.0,14.8,33.2,1007.9,2,0,0,2,-0.5465719134003496,-0.6082191903085999
2020-12-15,BILBAO,4.0,17.0,23.0,9.0,12.1,6.9,16.0,0.0,129.0,10.3,33.2,1012.6,2,0,0,2,-0.533826328628742,-0.6123388553537542
2020-12-16,BILBAO,2.0,18.0,20.0,8.0,13.8,10.0,16.6,3.5,145.0,16.8,33.2,1012.4,2,0,0,2,-0.5393317840394491,-0.6067253045343926
2020-12-17,BILBAO,9.0,24.0,37.0,10.0,10.6,6.2,16.0,0.0,93.0,7.7,33.2,1022.7,2,0,0,2,-0.529033669020974,-0.6149815174564485
2020-12-18,BILBAO,1.0,9.0,10.0,6.0,12.5,7.4,16.3,0.1,141.0,15.5,33.2,1019.0,2,0,0,2,-0.5351436426848983,-0.6083946950499326
2020-12-19,BILBAO,3.0,15.0,18.0,7.0,13.6,7.6,16.1,0.8,131.0,13.7,33.2,1016.8,2,0,0,2,-0.5372999957932757,-0.6102143379521431
2020-12-20,BILBAO,3.0,12.0,16.0,7.0,10.8,5.2,15.7,1.6,125.0,7.6,33.2,1022.7,2,0,0,2,-0.5296515052471623,-0.6149510023082266
2020-12-21,BILBAO,1.0,8.0,10.0,6.0,16.1,13.0,19.1,0.9,162.0,12.9,33.2,1023.6,2,0,0,2,-0.541411714922393,-0.6126758001343553
2020-12-22,BILBAO,4.0,12.0,18.0,7.0,18.1,13.8,23.0,0.0,125.0,13.8,33.2,1022.3,2,0,0,2,-0.5456835819239199,-0.6127427738205857
2020-12-23,BILBAO,1.0,11.0,12.0,8.0,14.9,9.8,19.2,2.8,243.0,18.3,33.2,1021.4,2,0,0,2,-0.5407828248561325,-0.6067941418480887
2020-12-24,BILBAO,1.0,10.0,11.0,9.0,10.0,6.5,12.6,11.7,275.0,12.3,33.2,1026.3,2,0,0,2,-0.5302214863687357,-0.6093523820512179
2020-12-25,BILBAO,1.0,5.0,6.0,8.0,8.1,5.4,10.3,4.1,345.0,10.6,33.2,1031.7,2,0,0,2,-0.5242406590391955,-0.6115557901763714
2020-12-26,BILBAO,2.0,19.0,22.0,6.0,7.2,5.1,10.0,1.4,2.0,6.8,33.2,1031.4,2,0,0,2,-0.5211625857957216,-0.6149256232176674
2020-12-27,BILBAO,1.0,5.0,5.0,5.0,8.8,3.3,12.1,24.0,181.0,18.8,33.2,1006.9,2,0,0,2,-0.5333441363961889,-0.5994888751144533
2020-12-28,BILBAO,1.0,9.0,10.0,6.0,8.3,5.7,10.5,12.8,248.0,22.7,33.2,996.2,2,0,0,2,-0.5328071719754528,-0.5961935100543417
2020-12-29,BILBAO,1.0,13.0,14.0,4.0,6.4,4.5,7.9,29.5,240.0,15.2,33.2,1003.9,2,0,0,2,-0.528798484849599,-0.6006824092316889
2020-12-30,BILBAO,1.0,18.0,20.0,4.0,7.2,5.2,8.7,8.0,241.0,9.6,33.2,1014.6,2,0,0,2,-0.5247055422909229,-0.6099394401290418
2020-12-31,BILBAO,1.0,15.0,17.0,5.0,8.5,5.1,11.2,13.6,232.0,13.4,33.2,1011.0,2,0,0,2,-0.5294650731625972,-0.6059990801577321
2021-01-01,BILBAO,1.0,8.0,8.0,5.0,5.6,3.9,8.1,16.4,258.0,11.4,31.6,1010.0,2,0,0,2,-0.523656765511351,-0.6060637103028467
2021-01-02,BILBAO,2.0,17.0,13.0,7.0,5.8,2.0,8.4,7.7,322.0,15.1,31.6,1015.3,2,0,0,2,-0.5230404761308052,-0.6044403379585704
2021-01-03,BILBAO,1.0,15.0,14.0,4.0,4.6,2.9,6.4,22.1,214.0,9.0,31.6,1014.7,2,0,0,2,-0.521379522890463,-0.6074903930553881
2021-01-04,BILBAO,3.0,29.0,25.0,6.0,3.9,1.6,5.8,28.0,220.0,11.5,31.6,1011.0,2,0,0,2,-0.5218436289376871,-0.6037922167338556
2021-01-05,BILBAO,10.0,43.0,29.0,11.0,4.2,2.5,6.2,0.4,93.0,7.5,31.6,1013.4,2,0,0,2,-0.5171555781259596,-0.6113953266336575
2021-01-06,BILBAO,5.0,28.0,20.0,13.0,4.5,1.6,9.1,0.2,88.0,5.8,31.6,1015.8,2,0,0,2,-0.5170610803399343,-0.613321195685583
2021-01-07,BILBAO,17.0,51.0,26.0,18.0,2.8,-1.6,8.2,0.0,77.0,6.9,31.6,1017.0,2,0,0,2,-0.5137142236244425,-0.6117098980602731
2021-01-08,BILBAO,28.0,77.0,35.0,21.0,2.8,-0.3,6.3,0.0,79.0,6.2,31.6,1017.1,2,0,0,2,-0.513538540301849,-0.6123535932870577
2021-01-09,BILBAO,10.0,39.0,24.0,18.0,2.5,1.4,4.3,3.5,91.0,4.3,31.6,1013.9,2,0,0,2,-0.51336710053478,-0.6131815113693259
2021-01-10,BILBAO,2.0,16.0,14.0,13.0,3.9,2.1,6.0,0.0,31.0,5.7,31.6,1019.3,2,0,0,2,-0.5153964532917544,-0.6135018545195469
2021-01-11,BILBAO,5.0,32.0,25.0,14.0,5.7,2.7,8.7,0.0,17.0,6.7,31.6,1027.4,2,0,0,2,-0.5183520687064065,-0.6141575505775914
2021-01-12,BILBAO,15.0,64.0,41.0,21.0,6.7,3.6,9.6,0.0,78.0,6.1,31.6,1031.0,2,0,0,2,-0.5198251025268986,-0.6154840385092636
2021-01-13,BILBAO,17.0,66.0,40.0,20.0,7.9,4.8,11.4,0.0,76.0,5.1,31.6,1032.2,2,0,0,2,-0.521881591619414,-0.6170354367541546
2021-01-14,BILBAO,7.0,41.0,31.0,16.0,8.2,4.7,11.7,2.6,68.0,7.8,31.6,1030.6,2,0,0,2,-0.5236887803573814,-0.6142302369213093
2021-01-15,BILBAO,4.0,40.0,34.0,20.0,9.6,6.6,12.6,0.7,286.0,8.4,31.6,1031.0,2,0,0,2,-0.5263352804736726,-0.6145943303938353
2021-01-16,BILBAO,5.0,33.0,26.0,16.0,8.1,3.9,13.9,0.0,85.0,6.3,31.6,1030.3,2,0,0,2,-0.5227838094331112,-0.6158577197025134
2021-01-17,BILBAO,5.0,34.0,28.0,10.0,7.7,3.2,10.9,9.0,86.0,5.9,31.6,1030.1,2,0,0,2,-0.5232349308801482,-0.6148436588895579
2021-01-18,BILBAO,21.0,68.0,37.0,21.0,8.9,5.1,13.4,0.0,75.0,4.8,31.6,1028.4,2,0,0,2,-0.5242660292600576,-0.6173925622542202
2021-01-19,BILBAO,1.0,13.0,11.0,7.0,11.6,3.7,17.5,0.0,122.0,13.0,31.6,1019.2,2,0,0,2,-0.5326985624763348,-0.6102927684524304
2021-01-20,BILBAO,1.0,9.0,8.0,9.0,14.4,10.8,17.6,0.2,152.0,24.6,31.6,1004.0,2,0,0,2,-0.5428429811683443,-0.599564792841326
2021-01-21,BILBAO,1.0,6.0,5.0,5.0,16.4,14.6,18.8,5.3,208.0,27.7,31.6,1003.7,2,0,0,2,-0.5484052925420067,-0.5969457753888258
2021-01-22,BILBAO,2.0,19.0,17.0,9.0,10.8,5.8,17.5,9.6,256.0,16.0,31.6,1004.7,2,0,0,2,-0.5348525075200375,-0.6045939580642281
2021-01-23,BILBAO,1.0,15.0,14.0,10.0,10.9,6.0,14.8,5.7,216.0,14.7,31.6,1005.3,2,0,0,2,-0.5341044777779,-0.6063842347998383
2021-01-24,BILBAO,1.0,13.0,12.0,7.0,10.6,7.2,14.6,5.7,271.0,10.7,31.6,1009.7,2,0,0,2,-0.5320585692998303,-0.6102903324190359
2021-01-25,BILBAO,13.0,43.0,25.0,12.0,9.2,7.3,10.1,3.0,43.0,5.6,31.6,1013.3,2,0,0,2,-0.5272206104686245,-0.6149839682440844
2021-01-26,BILBAO,11.0,47.0,30.0,15.0,10.2,4.3,16.1,10.2,118.0,8.2,31.6,1021.7,2,0,0,2,-0.529964506358304,-0.6129191918110459
2021-01-27,BILBAO,16.0,61.0,37.0,19.0,14.5,12.5,17.5,1.0,4.0,6.3,31.6,1023.8,2,0,0,2,-0.5366176820473455,-0.6179522085865463
2021-01-28,BILBAO,26.0,71.0,31.0,31.0,14.4,9.4,19.9,3.9,84.0,8.3,31.6,1020.2,2,0,0,2,-0.5377230255665449,-0.6153760183590479
2021-01-29,BILBAO,36.0,88.0,33.0,29.0,14.4,10.4,19.9,2.5,98.0,7.5,31.6,1017.3,2,0,0,2,-0.5376576858591419,-0.6160111347497631
2021-01-30,BILBAO,9.2,37.4,23.9,14.0,13.8,10.9,19.4,5.9,266.0,16.0,31.6,1007.6,2,0,0,2,-0.5400445568751786,-0.6066829957436797
2021-01-31,BILBAO,9.2,37.4,23.9,14.0,12.9,9.8,15.9,3.2,267.0,21.8,31.6,1007.6,2,0,0,2,-0.5391859034892782,-0.6013825593798853
2021-02-01,BILBAO,2.2,17.7,13.8,19.0,14.7,12.6,16.4,1.5,291.0,21.7,31.2,1010.3,2,0,0,2,-0.5422454892556816,-0.6027488902252205
2021-02-02,BILBAO,0.0,6.0,6.0,6.0,16.5,10.2,20.5,0.3,157.0,14.0,31.2,1011.1,2,0,0,2,-0.5438109427190649,-0.6107569055248845
2021-02-03,BILBAO,1.0,14.0,12.0,12.0,17.2,13.3,20.2,0.0,205.0,15.9,31.2,1008.5,2,0,0,2,-0.5459241508160906,-0.6091400224928277
2021-02-04,BILBAO,4.0,34.0,27.0,13.0,13.4,9.8,16.4,11.4,143.0,9.3,31.2,1010.5,2,0,0,2,-0.5381467050454349,-0.612128553753827
2021-02-05,BILBAO,7.0,35.0,24.0,18.0,11.3,10.2,11.9,7.5,16.0,4.1,31.2,1009.1,2,0,0,2,-0.5322598676087377,-0.616288418636797
2021-02-06,BILBAO,0.0,11.0,11.0,14.0,10.1,6.9,11.3,29.1,297.0,12.1,31.2,1005.1,2,0,0,2,-0.5353603518920533,-0.6052977914967614
2021-02-07,BILBAO,0.0,7.0,6.0,6.0,8.9,4.8,12.5,0.3,119.0,7.0,31.2,1006.9,2,0,0,2,-0.5272702347437593,-0.6133331876936201
2021-02-08,BILBAO,5.0,27.0,19.0,10.0,11.9,8.7,15.0,0.4,236.0,11.8,31.2,999.4,2,0,0,2,-0.5353331457764289,-0.6095943061862108
2021-02-09,BILBAO,0.0,8.0,7.0,5.0,12.7,8.7,16.1,0.1,181.0,13.6,31.2,998.8,2,0,0,2,-0.5373978879275377,-0.6083009042497112
2021-02-10,BILBAO,1.0,18.0,17.0,13.0,9.7,6.6,13.9,0.0,285.0,11.7,31.2,1007.5,2,0,0,2,-0.5298793504448139,-0.609525212883193
2021-02-11,BILBAO,8.0,42.0,30.0,16.0,13.2,4.7,20.4,0.8,129.0,7.3,31.2,1014.9,2,0,0,2,-0.5352043791833689,-0.615656878167246
2021-02-12,BILBAO,1.0,15.0,14.0,14.0,13.4,9.0,18.8,7.6,288.0,13.8,31.2,1017.7,2,0,0,2,-0.5378226024505468,-0.6092281189843746
2021-02-13,BILBAO,5.0,35.0,27.0,20.0,11.9,6.2,17.1,0.0,88.0,5.6,31.2,1025.7,2,0,0,2,-0.5308296803870461,-0.6177436432839313
2021-02-14,BILBAO,2.2,17.7,4.0,11.0,13.3,5.5,19.6,0.0,133.0,17.7,31.2,1026.0,2,0,0,2,-0.536468159169818,-0.6074290108377716
2021-02-15,BILBAO,2.2,17.7,9.0,9.0,14.9,12.5,18.6,0.0,152.0,24.8,31.2,1026.5,2,0,0,2,-0.5413148045828915,-0.6017524219378101
